1477010444150000	6.58084	0.742286	5.10173	0.0579684	0.0591084	6.62134	0.836138	6.5611	0.792523	5.16471	0.0946879	0.163373	5.14157	0.488305	0	0.385994
1477010444200000	6.82717	0.747166	5.08859	0.0561528	0.0527406	6.78214	0.714036	6.81808	0.817988	5.1618	0.102857	0.169959	5.13452	0.52999	0.170021	0
1477010444250000	7.06743	0.740871	4.94741	0.0484513	0.0387514	7.29121	0.630741	7.07469	0.845578	5.1588	0.111355	0.176519	5.12685	0.573269	0	2.2848
1477010444300000	7.2842	0.807768	4.90205	0.0781642	0.0751693	7.13735	0.957217	7.3309	0.875373	5.15569	0.120181	0.183051	5.11851	0.618123	2.51023	0
1477010444350000	7.5816	0.823731	5.13318	0.0785647	0.0707972	8.08349	0.819605	7.58668	0.907449	5.15249	0.129333	0.189554	5.10946	0.664531	0	5.21079
1477010444400000	7.83346	0.810828	5.12457	0.065963	0.0500356	7.80533	0.719126	7.84199	0.941886	5.14919	0.138811	0.196027	5.09966	0.712469	0.54983	0
1477010444450000	8.08117	0.830319	5.00988	0.0695866	0.0511508	8.40453	0.884557	8.0968	0.978759	5.14579	0.148612	0.202468	5.08907	0.761915	0	2.22885
1477010444500000	8.31775	0.846836	4.98888	0.0720482	0.0510819	8.24796	0.840322	8.35106	1.01814	5.14231	0.158735	0.208879	5.07766	0.812843	0.258914	0
1477010444550000	8.59121	0.927267	5.19414	0.103905	0.0883046	8.45858	1.41118	8.60472	1.06011	5.13873	0.169179	0.215255	5.06537	0.865226	0	6.7154
1477010444600000	8.83162	0.983278	5.16901	0.122629	0.106249	8.74615	1.04858	8.85775	1.10473	5.13507	0.179942	0.221599	5.05216	0.919037	0.663492	0
1477010444650000	9.12314	1.02311	5.23838	0.129978	0.10853	9.8809	1.1419	9.1101	1.15208	5.13132	0.191022	0.227907	5.03798	0.974245	0	6.84891
1477010444700000	9.36253	1.05702	5.20628	0.135985	0.109382	9.25579	1.04913	9.36172	1.20223	5.12748	0.202417	0.234179	5.0228	1.03082	0.603643	0
1477010444750000	9.6435	1.12871	5.27401	0.156941	0.128219	10.1016	1.52474	9.61255	1.25524	5.12357	0.214126	0.240414	5.00656	1.08873	0	4.41339
1477010444800000	9.92185	1.25268	5.32002	0.200314	0.173157	10.0484	1.44598	9.86254	1.31118	5.11958	0.226147	0.246611	4.98922	1.14794	3.17994	0
1477010444850000	10.1676	1.33967	5.16932	0.226489	0.19583	10.5377	1.72555	10.1117	1.37011	5.11551	0.238478	0.252769	4.97074	1.20841	0	5.0135
1477010444900000	10.3908	1.42082	5.13088	0.248056	0.210336	10.2492	1.45907	10.3598	1.4321	5.11137	0.251116	0.258887	4.95106	1.2701	1.16902	0
1477010444950000	10.6198	1.50064	4.9622	0.269141	0.224958	10.9084	1.70343	10.6069	1.49721	5.10717	0.26406	0.264964	4.93014	1.33298	0	3.41057
1477010445000000	10.8404	1.53457	4.92165	0.266719	0.208794	10.7313	1.45265	10.853	1.56549	5.10289	0.277309	0.271	4.90794	1.39701	1.03585	0
1477010445050000	11.1085	1.58793	5.03225	0.267816	0.196564	11.4783	1.42876	11.0979	1.637	5.09855	0.290859	0.276993	4.8844	1.46213	0	2.27327
1477010445100000	11.389	1.63772	5.08536	0.266246	0.182657	11.587	1.61462	11.3416	1.71179	5.09414	0.304708	0.282942	4.85948	1.52832	2.12265	0
1477010445150000	11.6186	1.69409	5.01235	0.272159	0.179404	11.4763	1.53917	11.584	1.78992	5.08968	0.318855	0.288846	4.83313	1.59551	0	0.675776
1477010445200000	11.8469	1.75912	4.99127	0.280791	0.179081	11.7788	1.74591	11.8251	1.87144	5.08516	0.333298	0.294705	4.80531	1.66366	0.253569	0
1477010445250000	12.1053	1.85098	5.11951	0.296301	0.185701	12.136	2.14937	12.0647	1.95639	5.08058	0.348033	0.300517	4.77598	1.73273	0	1.53053
1477010445300000	12.3487	1.88186	5.09661	0.285584	0.162013	12.3226	1.78353	12.3029	2.04482	5.07596	0.363059	0.306282	4.74508	1.80265	0.657206	0
1477010445350000	12.6059	1.94612	5.18528	0.287445	0.1536	12.5457	1.77728	12.5394	2.13677	5.07128	0.378373	0.311998	4.71257	1.87338	0	0.784799
1477010445400000	12.8077	2.07744	5.14224	0.325279	0.18938	12.5924	2.17509	12.7743	2.23227	5.06656	0.393973	0.317665	4.67842	1.94485	3.17247	0
1477010445450000	13.0773	2.18935	5.29644	0.342725	0.196993	13.2198	2.6644	13.0075	2.33137	5.0618	0.409856	0.323282	4.64258	2.01701	0	2.90109
1477010445500000	13.2836	2.32828	5.25842	0.378812	0.228076	13.0875	2.40708	13.2388	2.43409	5.057	0.42602	0.328848	4.605	2.08981	2.52585	0
1477010445550000	13.4588	2.46667	5.02086	0.419742	0.267122	12.7087	3.12439	13.4682	2.54047	5.05217	0.442462	0.334362	4.56565	2.16317	0	11.1161
1477010445600000	13.7094	2.58352	5.06315	0.435965	0.270391	13.836	2.62479	13.6955	2.65053	5.0473	0.459181	0.339823	4.52448	2.23703	0.938125	0
1477010445650000	13.9285	2.69425	5.02881	0.452404	0.274502	13.8302	2.73893	13.9208	2.7643	5.0424	0.476172	0.34523	4.48147	2.31134	0	0.168638
1477010445700000	14.1582	2.84839	5.06653	0.483831	0.295148	14.2106	2.94205	14.1439	2.88179	5.03748	0.493433	0.350583	4.43656	2.38601	0.700467	0
1477010445750000	14.4097	2.96383	5.20351	0.48934	0.280933	14.5568	2.87021	14.3646	3.00303	5.03253	0.510962	0.355881	4.38974	2.46099	0	1.33109
1477010445800000	14.6157	3.03474	5.12841	0.484433	0.258946	14.4616	2.90734	14.583	3.12802	5.02756	0.528756	0.361122	4.34097	2.5362	2.22972	0
1477010445850000	14.8482	3.19268	5.23119	0.510021	0.271808	14.6754	3.96041	14.7989	3.25679	5.02257	0.546812	0.366307	4.29021	2.61157	0	3.53238
1477010445900000	15.0598	3.38496	5.26269	0.552407	0.305411	15.0261	3.5067	15.0122	3.38932	5.01757	0.565128	0.371433	4.23744	2.68703	1.07386	0
1477010445950000	15.2697	3.55009	5.19111	0.583468	0.327085	15.3685	4.14761	15.2228	3.52563	5.01256	0.583699	0.376501	4.18263	2.76249	0	2.72999
1477010446000000	15.4855	3.73781	5.23246	0.617223	0.347302	15.5236	3.82936	15.4306	3.66572	5.00754	0.602525	0.381509	4.12575	2.83789	0.613286	0
1477010446050000	15.6956	3.87182	5.19875	0.627738	0.339912	15.7234	3.4105	15.6355	3.80957	5.00251	0.6216	0.386458	4.06678	2.91315	0	1.01117
1477010446100000	15.9177	4.01449	5.2049	0.63755	0.331553	15.9774	4.00094	15.8375	3.95719	4.99749	0.640923	0.391345	4.00571	2.98817	0.209538	0
1477010446150000	16.1124	4.17097	5.08986	0.661109	0.344344	16.3376	4.21632	16.0363	4.10854	4.99246	0.66049	0.39617	3.94251	3.0629	0	1.66616
1477010446200000	16.3094	4.36639	5.12806	0.693333	0.361725	16.3313	4.44499	16.2319	4.26363	4.98744	0.680299	0.400933	3.87716	3.13723	0.424894	0
1477010446250000	16.5199	4.53094	5.16733	0.706782	0.355216	16.7586	4.48231	16.4242	4.42242	4.98243	0.700345	0.405632	3.80966	3.21109	0	0.658154
1477010446300000	16.697	4.69697	5.1411	0.727035	0.358095	16.6039	4.67344	16.613	4.5849	4.97743	0.720627	0.410268	3.74	3.28438	0.485732	0
1477010446350000	16.8508	4.87323	4.93093	0.763555	0.389348	16.9236	5.10119	16.7983	4.75103	4.97244	0.74114	0.414838	3.66817	3.35704	0	3.79474
1477010446400000	17.0129	5.10124	4.98286	0.806882	0.416886	16.9955	5.21099	16.9799	4.92077	4.96747	0.761882	0.419343	3.59416	3.42897	0.83247	0
1477010446450000	17.1844	5.2621	4.94115	0.820865	0.410051	17.3421	4.64623	17.1579	5.09409	4.96252	0.782849	0.423782	3.51797	3.50008	0	1.47501
1477010446500000	17.3405	5.44479	4.92982	0.843948	0.413001	17.2894	5.43542	17.3319	5.27094	4.9576	0.804038	0.428154	3.4396	3.57028	0.142628	0
1477010446550000	17.4986	5.60216	4.85565	0.857438	0.406878	17.6463	4.74597	17.5019	5.45128	4.9527	0.825446	0.432459	3.35907	3.63949	0	2.79286
1477010446600000	17.6868	5.72772	4.8079	0.848835	0.37373	17.7853	5.62476	17.6679	5.63506	4.94783	0.847069	0.436695	3.27637	3.70762	1.31314	0
1477010446650000	17.8341	5.91129	4.74102	0.874302	0.385358	17.9216	6.07151	17.8297	5.82221	4.943	0.868904	0.440862	3.19151	3.77458	0	0.691743
1477010446700000	18.0048	6.11062	4.78612	0.89348	0.385417	18.1263	6.16985	17.9872	6.01269	4.9382	0.890947	0.444959	3.10453	3.84027	0.966566	0
1477010446750000	18.1576	6.31354	4.82939	0.915442	0.387439	18.1245	6.79027	18.1402	6.20641	4.93344	0.913195	0.448987	3.01542	3.90462	0	0.886374
1477010446800000	18.2782	6.56073	4.88481	0.959955	0.41619	18.2164	6.66138	18.2888	6.40332	4.92872	0.935644	0.452943	2.92421	3.96753	0.929976	0
1477010446850000	18.4123	6.76889	4.87437	0.985402	0.422991	18.4022	7.02231	18.4328	6.60333	4.92404	0.958291	0.456828	2.83093	4.0289	0	0.285284
1477010446900000	18.5571	6.9057	4.78197	0.981082	0.393877	18.5422	6.76013	18.572	6.80638	4.91942	0.981133	0.46064	2.7356	4.08867	1.38057	0
1477010446950000	18.7078	7.11343	4.87269	0.992624	0.3798	18.8089	7.24388	18.7064	7.01237	4.91484	1.00417	0.46438	2.63825	4.14672	0	0.792123
1477010447000000	18.9028	7.25625	4.83124	0.97255	0.335718	19.1441	7.18344	18.8359	7.22122	4.91032	1.02738	0.468047	2.53893	4.20299	3.71405	0
1477010447050000	18.9945	7.44531	4.67869	1.00586	0.361688	18.5479	7.4012	18.9604	7.43283	4.90586	1.05079	0.47164	2.43767	4.25737	0	3.62033
1477010447100000	19.0838	7.72168	4.77419	1.05819	0.400646	19.0138	7.8688	19.0798	7.64712	4.90145	1.07437	0.475158	2.3345	4.3098	1.79403	0
1477010447150000	19.2065	7.9256	4.79281	1.07238	0.392092	19.3089	7.67375	19.1939	7.86397	4.89711	1.09813	0.478601	2.22949	4.36017	0	0.261071
1477010447200000	19.2846	8.14696	4.78225	1.1059	0.40746	19.132	8.12845	19.3028	8.08329	4.89283	1.12206	0.481969	2.12266	4.40842	1.27272	0
1477010447250000	19.3846	8.35649	4.81152	1.12261	0.398924	19.0239	8.17194	19.4062	8.30497	4.88863	1.14615	0.48526	2.01409	4.45445	0	2.12941
1477010447300000	19.4788	8.50067	4.68028	1.12488	0.378504	19.347	8.30741	19.5042	8.5289	4.88449	1.17042	0.488475	1.90381	4.49819	3.10671	0
1477010447350000	19.5727	8.7022	4.63308	1.14486	0.382162	19.6843	8.35902	19.5966	8.75494	4.88042	1.19484	0.491613	1.7919	4.53956	0	0.444136
1477010447400000	19.7316	8.8827	4.62263	1.13331	0.348404	20.0039	8.8906	19.6835	8.983	4.87643	1.21942	0.494673	1.67841	4.57848	4.07985	0
1477010447450000	19.8091	9.09588	4.56218	1.16257	0.366817	19.6061	9.48659	19.7645	9.21294	4.87251	1.24416	0.497655	1.56341	4.61488	0	0.937451
1477010447500000	19.9358	9.33435	4.63634	1.17466	0.360652	20.1574	9.45949	19.8398	9.44463	4.86868	1.26904	0.500558	1.44697	4.64869	3.41442	0
1477010447550000	19.9868	9.54304	4.51448	1.21253	0.391985	19.6163	9.76606	19.9093	9.67795	4.86493	1.29407	0.503383	1.32916	4.67984	0	2.37315
1477010447600000	20.0703	9.79498	4.58962	1.23945	0.400692	20.1573	9.90876	19.9728	9.91275	4.86127	1.31923	0.506127	1.21005	4.70826	1.14024	0
1477010447650000	20.1319	10.0469	4.68254	1.26776	0.405837	19.1911	11.5493	20.0303	10.1489	4.85769	1.34454	0.508793	1.08972	4.73389	0	7.39212
1477010447700000	20.1777	10.3332	4.78593	1.31013	0.430739	20.166	10.4687	20.0818	10.3863	4.85421	1.36998	0.511377	0.968259	4.75666	1.20929	0
1477010447750000	20.1966	10.5618	4.69291	1.35451	0.465564	19.6775	10.803	20.1271	10.6247	4.85081	1.39555	0.513881	0.845742	4.77652	0	2.93147
1477010447800000	20.252	10.8472	4.80133	1.38624	0.475463	20.371	11.0109	20.1663	10.864	4.84751	1.42124	0.516304	0.722256	4.7934	2.2692	0
1477010447850000	20.2796	11.1084	4.85966	1.41793	0.481928	19.4335	12.3402	20.1993	11.1041	4.84431	1.44706	0.518645	0.597892	4.80727	0	4.89398
1477010447900000	20.314	11.3484	4.85912	1.44172	0.481588	20.3164	11.3483	20.2261	11.3449	4.8412	1.47299	0.520904	0.472738	4.81807	0.000329013	0
1477010447950000	20.2647	11.5868	4.71298	1.51312	0.554388	19.2063	12.2418	20.2466	11.5861	4.8382	1.49904	0.523081	0.346889	4.82575	0	10.6394
1477010448000000	20.3347	11.8292	4.73553	1.51905	0.531223	20.6141	11.9422	20.2608	11.8275	4.83529	1.52519	0.525176	0.220439	4.83027	4.81801	0
1477010448050000	20.3585	12.0666	4.8207	1.52676	0.494873	19.966	11.9688	20.2687	12.0692	4.83249	1.55145	0.527187	0.093487	4.83159	0	3.66835
1477010448100000	20.3417	12.3658	4.93772	1.56815	0.513046	20.3263	12.4966	20.2701	12.3108	4.8298	1.57781	0.529115	-0.0338694	4.82968	1.12832	0
1477010448150000	20.2945	12.5979	4.82804	1.62356	0.562451	20.0192	12.4823	20.2652	12.5522	4.82722	1.60426	0.53096	-0.161529	4.82451	0	3.28194
1477010448200000	20.3202	12.8352	4.81767	1.63523	0.545024	20.498	12.8924	20.254	12.7933	4.82474	1.63081	0.532721	-0.28939	4.81605	1.87508	0
1477010448250000	20.3106	13.0605	4.77638	1.65955	0.544237	20.9151	12.2555	20.2363	13.0339	4.82237	1.65745	0.534397	-0.417348	4.80428	0	2.07716
1477010448300000	20.2775	13.269	4.71869	1.6879	0.545195	20.1943	13.1688	20.2122	13.2738	4.82012	1.68417	0.53599	-0.545298	4.78918	0.913348	0
1477010448350000	20.2403	13.5016	4.73489	1.71411	0.539636	19.858	13.5236	20.1818	13.5129	4.81798	1.71097	0.537498	-0.673135	4.77072	0	1.28018
1477010448400000	20.2159	13.7682	4.79919	1.73776	0.536417	20.3245	13.8896	20.1449	13.7509	4.81595	1.73784	0.53892	-0.800753	4.74892	1.4197	0
1477010448450000	20.1633	13.9902	4.75181	1.77259	0.55116	20.3387	13.5307	20.1017	13.9878	4.81404	1.76479	0.540258	-0.928043	4.72374	0	0.832926
1477010448500000	20.1041	14.2534	4.81934	1.80404	0.555552	20.1216	14.337	20.0521	14.2233	4.81225	1.7918	0.54151	-1.0549	4.69521	0.434572	0
1477010448550000	20.033	14.481	4.81561	1.83563	0.558523	19.6717	14.4038	19.9962	14.4573	4.81058	1.81888	0.542677	-1.18121	4.66331	0	1.36142
1477010448600000	19.9195	14.7457	4.90736	1.88126	0.577399	19.781	14.773	19.934	14.6897	4.80903	1.84601	0.543759	-1.30687	4.62805	1.21655	0
1477010448650000	19.8535	14.9615	4.88917	1.89853	0.555394	20.1149	14.0165	19.8655	14.9202	4.80759	1.8732	0.544754	-1.43177	4.58944	0	3.34592
1477010448700000	19.8269	15.1729	4.81701	1.90635	0.534486	20.0208	15.2053	19.7908	15.1486	4.80628	1.90044	0.545663	-1.55581	4.54751	2.16892	0
1477010448750000	19.7013	15.3745	4.70422	1.97774	0.618869	20.0157	15.3443	19.7099	15.3749	4.80509	1.92772	0.546486	-1.67887	4.50226	0	7.94509
1477010448800000	19.679	15.5513	4.57486	1.98351	0.592376	19.9131	15.554	19.6229	15.5989	4.80403	1.95504	0.547223	-1.80085	4.45372	3.20331	0
1477010448850000	19.5917	15.7481	4.55253	2.00881	0.584677	19.9388	15.0864	19.5298	15.8203	4.80309	1.98241	0.547873	-1.92164	4.40193	0	1.22271
1477010448900000	19.4828	15.9694	4.59348	2.04012	0.586928	19.4748	16.0098	19.4307	16.039	4.80227	2.0098	0.548437	-2.04114	4.3469	0.108999	0
1477010448950000	19.3841	16.174	4.61073	2.05658	0.560097	19.1556	16.0022	19.3257	16.2549	4.80158	2.03722	0.548915	-2.15925	4.28868	0	1.76199
1477010449000000	19.2748	16.3519	4.56214	2.08656	0.562054	19.238	16.2719	19.2148	16.4679	4.80101	2.06467	0.549305	-2.27586	4.22731	0.42932	0
1477010449050000	19.1616	16.5435	4.54765	2.11583	0.565074	19.4007	16.2962	19.0981	16.6777	4.80057	2.09213	0.549609	-2.39087	4.16284	0	0.228181
1477010449100000	19.0224	16.7663	4.6244	2.14681	0.567993	19.0029	16.8387	18.9757	16.8841	4.80025	2.11961	0.549826	-2.50418	4.0953	0.363336	0
1477010449150000	18.8667	16.9582	4.62387	2.20516	0.627429	18.8373	17.7112	18.8477	17.0872	4.80006	2.1471	0.549957	-2.61571	4.02476	0	6.80099
1477010449200000	18.6774	17.2143	4.8137	2.24256	0.633637	18.6148	17.3832	18.7142	17.2866	4.8	2.1746	0.55	-2.72534	3.95127	2.12158	0
1477010449250000	18.5763	17.4163	4.79689	2.22847	0.550093	18.8177	17.0316	18.5752	17.4822	4.80006	2.2021	0.549957	-2.83299	3.87489	0	5.90696
1477010449300000	18.3525	17.6209	4.91737	2.27692	0.571048	18.1023	17.5529	18.4309	17.674	4.80025	2.2296	0.549826	-2.93858	3.79568	3.7668	0
1477010449350000	18.2146	17.814	4.91024	2.28123	0.524827	18.2749	17.4877	18.2814	17.8617	4.80057	2.25709	0.549609	-3.042	3.71372	0	2.35909
1477010449400000	18.0867	17.9955	4.86159	2.29749	0.514946	18.2094	18.0461	18.1268	18.0453	4.80101	2.28457	0.549305	-3.14318	3.62906	0.966464	0
1477010449450000	17.9121	18.1491	4.82538	2.34007	0.544382	18.3021	17.498	17.9671	18.2246	4.80158	2.31204	0.548915	-3.24204	3.5418	0	1.99978
1477010449500000	17.7917	18.2801	4.68915	2.36111	0.538412	17.9018	18.2183	17.8026	18.3994	4.80227	2.33948	0.548437	-3.3385	3.45199	1.06058	0
1477010449550000	17.6627	18.4568	4.6569	2.36875	0.511643	18.8558	18.1364	17.6334	18.5697	4.80309	2.3669	0.547873	-3.43247	3.35973	0	6.64613
1477010449600000	17.458	18.6485	4.76027	2.39733	0.51445	17.3845	18.7039	17.4595	18.7353	4.80403	2.3943	0.547223	-3.5239	3.26509	0.571415	0
1477010449650000	17.2804	18.7872	4.72844	2.43178	0.529163	17.7945	18.0801	17.281	18.8962	4.80509	2.42166	0.546486	-3.61271	3.16817	0	1.73319
1477010449700000	17.124	18.919	4.65982	2.45638	0.527456	17.1762	18.8863	17.0983	19.0521	4.80628	2.44898	0.545663	-3.69883	3.06904	0.254868	0
1477010449750000	16.9566	19.0895	4.67432	2.46871	0.507349	16.9398	19.7311	16.9113	19.203	4.80759	2.47627	0.544754	-3.78221	2.9678	0	3.09407
1477010449800000	16.7367	19.2081	4.692	2.50908	0.522361	16.5734	19.052	16.7201	19.3488	4.80903	2.5035	0.543759	-3.86278	2.86455	2.69651	0
1477010449850000	16.544	19.3641	4.72719	2.53263	0.522907	16.1674	20.2201	16.5251	19.4894	4.81058	2.53069	0.542677	-3.9405	2.75938	0	3.26372
1477010449900000	16.307	19.5353	4.85081	2.55805	0.521579	16.2338	19.6171	16.3262	19.6246	4.81225	2.55783	0.54151	-4.01531	2.65237	0.81003	0
1477010449950000	16.0861	19.6174	4.81706	2.60796	0.555518	16.4366	18.2742	16.1237	19.7545	4.81404	2.5849	0.540258	-4.08716	2.54364	0	10.0886
1477010450000000	15.8778	19.7634	4.85211	2.62817	0.547735	15.9243	19.8703	15.9176	19.8789	4.81595	2.61191	0.53892	-4.15602	2.43329	0.730388	0
1477010450050000	15.693	19.8849	4.78527	2.63463	0.506297	16.2328	19.2166	15.7082	19.9978	4.81798	2.63886	0.537498	-4.22185	2.32141	0	3.29432
1477010450100000	15.4525	20.0449	4.89798	2.65205	0.497507	15.4332	20.1836	15.4956	20.111	4.82012	2.66574	0.53599	-4.28461	2.2081	1.18405	0
1477010450150000	15.2337	20.1924	4.93894	2.66288	0.477418	14.3677	21.3406	15.2799	20.2185	4.82237	2.69253	0.534397	-4.34427	2.09347	0	5.59611
1477010450200000	15.0532	20.3171	4.88431	2.67558	0.466734	15.2016	20.4385	15.0613	20.3203	4.82474	2.71925	0.532721	-4.4008	1.97763	1.97069	0
1477010450250000	14.8216	20.4012	4.88543	2.71193	0.485524	14.7476	19.9571	14.84	20.4162	4.82721	2.74589	0.53096	-4.4542	1.86068	0	2.11596
1477010450300000	14.608	20.5183	4.88895	2.72909	0.478419	14.6665	20.6088	14.6161	20.5063	4.8298	2.77244	0.529115	-4.50443	1.74272	0.613823	0
1477010450350000	14.366	20.6095	4.9312	2.76353	0.498906	13.841	21.0031	14.3897	20.5904	4.8325	2.79889	0.527187	-4.55149	1.62386	0	1.19943
1477010450400000	14.1213	20.682	4.94173	2.79558	0.505899	14.0521	20.5924	14.1611	20.6686	4.83529	2.82525	0.525176	-4.59537	1.50421	0.677613	0
1477010450450000	13.8802	20.7564	4.96539	2.82945	0.522858	13.8232	20.859	13.9304	20.7408	4.8382	2.85151	0.523081	-4.63606	1.38386	0	0.340272
1477010450500000	13.602	20.8221	5.03671	2.86319	0.529733	13.4686	20.7253	13.6977	20.807	4.8412	2.87767	0.520904	-4.67357	1.26294	1.483	0
1477010450550000	13.3486	20.8567	5.06872	2.91356	0.572985	13.8263	20.4261	13.4632	20.8671	4.84431	2.90371	0.518645	-4.70789	1.14153	0	2.4091
1477010450600000	13.1096	20.893	5.03645	2.94722	0.578401	13.1072	20.8294	13.2271	20.9211	4.84751	2.92964	0.516304	-4.73904	1.01975	0.228702	0
1477010450650000	12.8759	20.9525	5.016	2.96886	0.569485	13.2669	21.1579	12.9895	20.969	4.85081	2.95546	0.513881	-4.76702	0.897694	0	1.79745
1477010450700000	12.6942	20.9862	4.88099	2.99451	0.568825	12.8729	21.0592	12.7506	21.0108	4.85421	2.98115	0.511377	-4.79186	0.775469	2.15866	0
1477010450750000	12.4356	21.0301	4.9309	3.02158	0.569209	11.5171	21.6724	12.5106	21.0465	4.85769	3.00672	0.508793	-4.81358	0.653175	0	2.51578
1477010450800000	12.1909	21.066	4.9369	3.04658	0.565599	12.2062	21.11	12.2695	21.0761	4.86127	3.03216	0.506127	-4.83219	0.530912	0.115708	0
1477010450850000	11.9517	21.0863	4.93795	3.07738	0.57293	12.3859	21.1066	12.0276	21.0996	4.86493	3.05747	0.503383	-4.84773	0.408778	0	0.972618
1477010450900000	11.7166	21.0535	4.88947	3.12202	0.590119	11.6814	20.8651	11.785	21.117	4.86868	3.08264	0.500558	-4.86022	0.286869	1.99318	0
1477010450950000	11.4691	21.0403	4.89167	3.15737	0.596955	11.5265	20.6748	11.5418	21.1283	4.87251	3.10767	0.497655	-4.86971	0.165281	0	1.10097
1477010451000000	11.2633	21.0296	4.812	3.18852	0.599933	11.363	21.0688	11.2982	21.1335	4.87643	3.13255	0.494673	-4.87623	0.0441057	0.675089	0
1477010451050000	11.0069	20.992	4.84109	3.22743	0.609642	10.5558	20.5567	11.0544	21.1327	4.88042	3.15728	0.491613	-4.87982	-0.076565	0	4.18958
1477010451100000	10.8065	20.9506	4.75385	3.26551	0.619432	10.8903	20.927	10.8105	21.1259	4.88449	3.18186	0.488475	-4.88053	-0.196643	0.504446	0
1477010451150000	10.564	20.946	4.69414	3.27541	0.580881	9.30535	21.3896	10.5666	21.1131	4.88862	3.20629	0.48526	-4.8784	-0.31604	0	5.48723
1477010451200000	10.2673	20.9795	4.83792	3.27498	0.546793	10.189	21.209	10.3229	21.0943	4.89283	3.23055	0.481969	-4.87349	-0.434674	3.53057	0
